Gas,"NFR/CRT Group",Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Total GHGs in CO2 Eq.",2F3,Firefighting,"Halocarbon used for manufacturing: C4F10",kilotonne,-,-,-,-,-,0.0928577782680629,0.185896927853616,0.278856437461235,0.278915512376205,0.278878250168659,0.139409257251562,0.0697200389605404,0.0348586457192743,0.0174317550754755,0.0087172068177113,0.00435930857323069,0.00218042879914367,0.00109067771412822,0.000545459279560021,0.00027281036214476,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F3,Firefighting,"Halocarbon in products at disposal: C4F10",kilotonne,-,-,-,-,-,-,-,-,-,-,0.092939504834375,0.185920103894774,0.278869165754194,0.371877441610144,0.464917696944603,0.464992914477941,0.465158143817316,0.279213494816824,0.0930917170449103,0.0786084871162649,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F3,Firefighting,"Halocarbon in products at disposal: HFC-227ea",kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.067793536160785,0.0688224560228818,0.0841858982494421,0.0371317392081404,0.0713069490612435,1.03043570575677,1.59071294461671,2.79550045546621,2.30826757412465
"Total GHGs in CO2 Eq.",2F4a,"Metered dose inhalers","Halocarbon bank: HFC-134a",kilotonne,-,-,-,-,0.396918898558635,4.37896771837952,36.7292479650094,133.189977305611,281.159147489554,423.61436824707,525.223983823579,599.844451223227,641.405801051483,652.55014170963,661.636932319208,669.023120715309,674.283360026592,665.807337708434,655.121071671402,677.114739147664,711.986730973962,728.094673931697,741.223464074627,747.491488502202,756.889230459129,772.010679483222,778.219813511738,777.073312159332,769.744322921539,761.733130846622,768.061016047741,755.802106283385,733.960116670642,717.267422566886
"Total GHGs in CO2 Eq.",2F4a,"Metered dose inhalers","Halocarbon bank: HFC-227ea",kilotonne,-,-,-,-,0.0546318669010988,0.946930431877682,8.19598988513588,29.8109359246687,62.9679071699003,94.8893111523534,117.658020997257,134.378995297512,143.692073687122,146.189300523563,148.225470994605,149.880570066641,151.059285898935,149.15997655005,146.765395197271,151.693742089945,159.507867348681,163.117339516467,166.059242324415,167.463782915209,169.569631447363,172.958049790555,174.347752996276,174.090844666472,172.447578771047,170.652428707437,172.070382916383,169.323403136411,164.429044259977,160.688540898934
"Total GHGs in CO2 Eq.",2F4b,"Aerosols other than metered dose inhalers","Halocarbon bank: HFC-134a",kilotonne,-,-,-,80.268144003919,240.807711838867,401.35880121852,561.924096896279,722.507664338617,883.109549541627,1043.71092814269,1204.33319685446,1364.97451733905,1326.93664469965,1286.94527271169,1309.28161519583,1350.77262125935,1439.49077075786,1336.12268796463,1267.42693860138,1203.50024025803,1042.98599043051,931.52824828536,876.448179362719,836.538668139645,784.369716444386,732.247152496115,680.129140318887,628.00515159418,561.629228052462,390.993886966073,130.323223685223,-,-,-
"Total GHGs in CO2 Eq.",2F4b,"Aerosols other than metered dose inhalers","Halocarbon bank: HFC-152a",kilotonne,-,-,-,0.20819986394612,0.624608099068302,1.04104621882368,1.45752118693737,1.87404354843417,2.29061342261894,2.70718198277736,3.12380472779654,3.54047688938761,7.567115672583,7.55342205766782,3.10290779046779,1.9719469935297,2.56218297774246,3.2288784613385,2.89569630208458,1.52074156309124,0.0555494383788158,7.89499286056309,15.8246427865417,15.92801301851,15.927229510382,15.9273434422484,15.9275814343807,15.927707357462,15.9280523525771,15.9286705639254,15.9276840337722,15.9286268532142,15.9302948847052,15.9312376366956
"Total GHGs in CO2 Eq.",2F5,"Precision cleaning","Halocarbon use: HFC-43-10mee",kilotonne,-,-,-,-,-,-,-,-,-,-,2.70189583936013,8.0123976863208,13.2328840445351,15.4107110298697,14.8628888522767,14.8077629713498,14.8628840349609,14.6932855475198,13.6910801843995,12.342984351361,12.035753034296,12.1883070203205,12.6268383493277,12.9889368999203,13.2729674238408,14.212319246317,14.1155521675722,13.139967189254,12.7320018334073,12.7392527071669,12.6129076883247,12.58313325621,12.8262876531677,12.5811255969742
"Total GHGs in CO2 Eq.",2F6b,"Transport and distribution of refrigerants","Halocarbon bank: HFC-134a",kilotonne,2.28133523725512,5.26204434021336,5.98013451070064,6.7513181726149,7.88353242211872,9.29394977240872,11.3006106513449,13.8391770152158,16.6856968708029,19.7882742450473,23.1522324504529,27.0263203532425,29.7711021059569,30.9101372132477,31.1480196228793,29.7322161936148,27.4683568576364,24.1543683583708,10.5354472396761,9.56485738298892,10.179442941457,10.5518032778379,10.9051607484473,11.0811237664733,11.0959220734191,10.831630883516,10.5583500138651,9.99117137947181,9.51549192634253,8.91875328136645,8.18106680682192,7.3802173075578,6.60941924596327,5.91975205035549
"Total GHGs in CO2 Eq.",2F6b,"F-gas handling","Undefined activity data",kilotonne,0.367158292925817,0.375920012907101,0.466300858920397,0.97805751023774,5.68563603338599,9.49477938304999,12.9097654227966,16.9740091993635,20.6773301035966,41.5475284971696,12.6612683627909,1.98022588161287,28.7857704378507,26.5622628418234,26.7071045025164,18.0745164554611,28.1601913745654,25.5735010596364,24.6004373836178,26.5443666308029,16.7088420227559,9.99748864793411,12.4416885133601,12.0424360928735,8.20671345681822,7.43839785350542,4.57673836043515,9.1760994861936,11.3390305073239,8.69397363119857,6.36416960381297,6.9609368455709,7.2017697398922,6.84468075768942
"Total GHGs in CO2 Eq.",2F6b,"Transport and distribution of refrigerants","Halocarbon bank: HFC-125",kilotonne,-,-,-,-,0.211463021846356,1.68223261089407,3.98298050857935,7.45697274764984,11.0469106212511,14.1814849465553,16.5072355081448,19.6912739067324,22.4850442265962,22.9689946827167,22.521327570698,20.4636633099823,17.0848652956663,12.3659342257013,11.616476094337,11.0853469387197,11.8341665578709,12.4694946458928,13.0117016636882,13.344045845703,13.3428743656177,13.048869067633,12.7881521915803,12.3637759402427,11.7511969370953,11.0161598931982,10.0520141424586,9.05692716185666,7.97485445401742,6.75538157324599
"Total GHGs in CO2 Eq.",2F6b,"Transport and distribution of refrigerants","Halocarbon bank: HFC-143a",kilotonne,-,-,-,-,0.378414949260071,3.12162872528667,7.43418936830036,13.8415071863193,20.3592346522649,25.8275003843477,29.4570052180615,32.7002534381323,33.5410993796503,32.3335721914266,30.1644637128148,26.3092204005504,21.2412943035184,14.6799645401103,13.4792465772706,12.7925681303191,13.1760807169877,13.139206914725,12.8462216143302,12.3103365961103,11.3440279526785,10.1306049099352,8.82877482714179,7.70503556938324,7.03449276275988,6.37060424286097,5.65544086017289,4.92576115540429,4.15843709382015,3.37951042196016
"Total GHGs in CO2 Eq.",2F6b,"Transport and distribution of refrigerants","Halocarbon bank: HFC-152a",kilotonne,-,-,-,-,-,0.00531144177307077,0.0162072614042184,0.0270134792016662,0.0375632762352278,0.0468828287168031,0.0502253813383531,0.0494425092003729,0.0426921818347974,0.0351781036284845,0.0273810959911293,0.0190845453924747,0.011857477592943,0.00628128033358107,0.00443807149116415,0.00305845353466339,0.00222294473472322,0.001558647301356,0.00108656558755338,0.000712903958436461,0.000404404438282615,0.000187598453772461,6.60865526833846e-05,6.60708679430769e-06,-,-,-,-,-,-
"Total GHGs in CO2 Eq.",2F6b,"Transport and distribution of refrigerants","Halocarbon bank: HFC-32",kilotonne,-,-,-,-,-,-,0.0038953657015463,0.00986757355890791,0.0327401945700557,0.0867533486483735,0.175808098794005,0.454840909589512,0.884568837867817,1.09254740124069,1.22859930230353,1.2314543036302,1.10287834711874,0.873709674169838,0.857787894225805,0.825048245141151,0.90758129467784,0.990809958169368,1.08387427380112,1.16875312028518,1.24242745115639,1.29737641893196,1.37324841679435,1.44479829278171,1.47595435577945,1.50721773623544,1.55012783352069,1.6115852031006,1.67009863153791,1.72123028019941
"Total GHGs in CO2 Eq.",2F6b,"Transport and distribution of refrigerants","Halocarbon bank: HFC-227ea",kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000343429197806374,0.0010073873556446,0.00201224298434018
"Total GHGs in CO2 Eq.",2G1,"Electrical insulation","Halocarbon bank: SF6",kilotonne,609.146768695767,652.515070548082,696.170394790469,740.127847864522,784.403331287689,829.0135834994,873.976223909571,842.216217169083,803.26369297805,757.139201748993,703.864375495064,643.46198475645,567.152959442219,528.004198549281,484.136708150277,427.782302802236,351.15937070537,388.425270844485,312.618519654469,308.685230372494,381.766265760011,349.411423513605,332.552264885654,290.373943,271.558527,275.571951,303.162455000001,276.960941999999,347.241111868421,346.623046614035,341.724219298247,287.881343861491,280.485319298245,266.5472695
"Total GHGs in CO2 Eq.",2G2a,"Airborne Warning And Control Systems","Active Aircraft",kilotonne,-,16.03452,37.41388,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,42.75872,37.41388,37.41388,37.41388,37.41388,37.41388,21.1500000000001,21.1500000000001,31.584,38.258,16.0505,29.9625,18.424,21.855,14.805,-
"Total GHGs in CO2 Eq.",2G2b,"Particle accelerators","Halocarbon use: SF6",kilotonne,229.02348,229.02348,229.02348,6.94848000000002,7.00711250000002,7.13600999999999,7.229775,7.32354,7.45243750000002,7.56970249999998,7.69859999999999,7.82749750000001,7.97989500000002,8.07366000000002,8.20255750000001,4.3483225,4.50072,4.6296175,4.7233825,4.7233825,4.760518375,4.856280405,4.91591142,5.00967642,5.13857392,5.25583892,5.34960392,5.44336892,5.47850142,5.57226642,5.04480892,5.47850142,5.70116392,5.70116392
"Total GHGs in CO2 Eq.",2G2eii,"Electronics and Shoes","Undefined activity data",kilotonne,76.3295991448872,85.3509337613377,96.0367046145233,108.694000190122,123.686566799418,141.445261948129,162.480436351778,187.396600432899,228.800424638459,270.746247881103,301.136641953893,206.121685645,234.75373969605,254.152139941845,349.842736954304,463.25009308152,317.149953171582,267.910213010081,246.908905882608,207.950643824755,184.241691997111,166.062192678271,159.453264640101,151.431376632603,147.312966155776,147.09803320962,143.474971217923,133.154242584318,126.747950342262,112.854896472877,110.607983217104,102.349622851726,94.5008226472342,85.5819745791156
"Total GHGs in CO2 Eq.",2G2eii,"Tracer gas","Halocarbon use: SF6",kilotonne,0.19241988,0.1934897175,0.1913500425,0.19241988,0.1966027625,0.20451956,0.21051065,0.2154319025,0.2244185375,0.2326668025,0.2405836,0.249570235,0.2576045325,0.2635956225,0.2725822575,0.279643185,0.28874732,0.6509942975,0.666271577,0.6641746955,0.6378138995,0.6797582975,0.6938704,0.679720298,0.699047873,0.7090541965,0.720137713,0.733318111,0.7425187135,0.752575186,0.679451975,0.7372979065,0.7698528795,0.771949761
"Total GHGs in CO2 Eq.",2G3a,"N2O use as an anaesthetic",Population,kilotonne,464.022376203137,465.620015346616,466.823742130032,467.876012702203,469.076414376037,470.408323857483,471.555779544669,472.790940569374,474.113718286822,475.829744293261,477.478328709809,479.344797387367,481.406436912001,483.615837372811,486.099644158465,489.984933343547,493.350416981603,497.359938250063,501.476768527071,505.014676571221,509.053132191133,513.322716809511,516.776864193324,520.222551131511,524.128099709678,527.939025795943,532.088990745722,535.006184129226,537.641116586019,540.436614948584,541.329477021765,543.29357953468,548.356320750102,551.854419841442
"Total GHGs in CO2 Eq.",2G3bi,"Other food - cream consumption","Process emission",kilotonne,29.0307651504847,29.3201990951134,26.9881628390806,24.9365319346367,24.2015686344777,21.825158738183,19.5188840779579,20.0199895239327,19.4069512916893,20.496120639182,22.1536960931258,32.0465649423961,30.9444115205377,29.6716281817942,34.4955374251117,32.5739824084856,36.0033176189002,34.1937218434581,33.0165762946485,34.089566823355,33.7236373491763,31.0458119733845,29.3474235995843,38.7179825453225,40.8874713608446,42.8896475142939,38.6958075815148,40.0597915740308,37.9907215584243,41.5302395038242,42.8280419183843,43.7154849867738,40.7892234802809,41.2809153484072
"Total GHGs in CO2 Eq.",2G3bii,"Recreational use of N2O","Process emission",kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,162.087405990122,190.048384600994,197.554082718984,202.146089533893,206.726796560681,191.279189511312,192.475565211211,196.998808466296,168.630503147417,140.261710620403,111.880044264432,105.187396822865
"Total GHGs in CO2 Eq.",2G4,"Chemical Industry - other process sources","Process emission",kilotonne,152.673265656851,152.673265656851,152.673265656851,152.673265656851,152.673265656851,152.673265656851,104.44192386159,90.661540491516,86.353679604551,75.0619523896659,92.2633053412687,86.2741779130258,75.6977009162305,74.6112009162305,174.423541099476,262.498941099476,258.046941099476,297.93836091623,344.594269934554,224.875704842932,234.551164934555,369.921387565446,287.854689136125,229.583929319372,259.755913612565,213.823557264398,186.772728403141,194.467232329843,215.8412513089,193.008044671793,107.500291620746,107.991368791885,90.4341077336389,118.01722
"Total GHGs in CO2 Eq.",3A1a,Enteric,"Dairy - Dairy Cows",kilotonne,7824.31420035999,7603.30466588001,7468.67718463999,7453.68422932001,7604.56658388,7345.23062279999,7427.77411152,7227.91437451999,7133.72522184004,7252.77626248,6954.09490412,6861.80597283996,6857.04538007998,6794.50517983999,6686.44726539999,6392.75333760001,6343.30108607996,6285.42571524001,6108.64310728003,5970.38580515999,6033.36459403998,5996.44533236001,5924.63158868002,5955.57219599997,6300.58761864,6424.29158643998,6308.56955876001,6390.63117280003,6360.01703288003,6424.53694175999,6414.4688426,6442.24397264001,6384.02960384003,6354.88698600002
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Beef females for slaughter",kilotonne,2885.4404754,2917.36330816001,2922.63832588,2733.52235128,2809.5497612,2796.01486892,2857.45211416,2815.56350348,2815.05088004,2812.6716898,2770.97585324,2526.38991892,2417.97140984,2546.16817924,2603.58413224001,2499.79449188,2495.417469692,2510.272448348,2421.062082208,2312.200778524,2250.405422916,2120.977799192,2122.785917392,2124.15856394,2143.132879888,2167.79763144,2205.869100316,2191.687235864,2171.236754064,2200.989043596,2181.89554119601,2215.494573292,2228.45216554799,2220.356998272
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Bulls for breeding",kilotonne,266.096112072,268.805385604001,270.993775443999,272.038797744,275.057243888,282.907107504,296.536540019999,282.822911644001,271.198547479999,276.138476767999,270.1926559724,279.514139604,267.651529527201,273.602288344001,281.537065572,275.758332024,273.230085408,273.628920068001,278.972070608,279.05520636,284.997776952,277.779085346,273.001412404,269.7022233472,269.4105041516,264.612152056,262.999295868401,270.771189598,263.8473620804,251.480325905201,254.305775393601,248.7100159292,248.631690913201,245.557731216
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Cereal fed bull",kilotonne,738.263795808,788.063533516,779.537031504001,770.9578422,803.324703552001,912.100800296001,1157.040402252,833.080200736,743.144776947999,756.394109716,771.028472228,1007.196568056,937.51575036,1035.461490644,1100.699329828,1146.68344126,874.146693,843.864646688,767.45423426,811.092122344,946.503841332,834.10229994,811.344361632001,854.245551152,714.57361024,611.106432944001,656.509279972001,581.542934476,560.804917595999,530.998001044,518.774289403999,493.680696796,507.988576368,475.051717252
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Cows",kilotonne,3306.31938168,3435.89617307999,3514.50508668,3629.95991008,3695.64749400001,3766.76561800001,3848.98681832001,3850.60210360001,4027.13348604,3974.41553264,3820.31763904,3558.979564,3461.17210096001,3556.97897715999,3639.84284579999,3746.08766924,3659.25391580001,3628.38372904001,3528.35912352001,3451.56693280001,3536.13863959999,3551.88187536,3515.44920076,3384.62365751999,3316.55991996001,3344.35379712001,3366.22585572001,3421.92167184,3394.47189339999,3193.96046816,3157.68800843999,3120.23252576,3062.72130528,2941.72860744001
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Dairy Calves Female",kilotonne,740.832620583999,721.740210772,711.562449416,709.598268875999,719.352768092001,692.488568884,702.530465364,666.976897327999,659.40755006,663.779565512,637.835283288001,613.810129716001,616.94567578,611.038179891999,597.674433216,596.063110131999,586.391241716,601.434223068001,596.66846792,647.617044955999,665.267958432,681.07927496,679.660779028,683.616656772001,720.824531223999,742.487897255999,730.526903091999,662.925729144,652.082432568,663.915477176,684.200467104,719.964930804,731.704923712,709.823425220001
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Dairy Replacements Female",kilotonne,662.547743983999,649.614655507999,679.912476012001,675.906967455999,684.439710639999,758.868250699999,795.218197536,807.767580760001,776.651926764,788.264357356,731.406832856,678.044475948,602.663259044001,619.635781380001,652.692483968,425.373299904001,404.065500188,399.823727044,395.832900875999,405.766548431999,429.440997523999,435.824302535999,441.696087308,447.669943336,461.205817632001,456.970531752,475.673857736001,467.738987799999,438.908077468001,451.432464364001,450.003117647999,469.234216584,489.156413004,481.957397376
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Dairy In Calf Heifers",kilotonne,731.201343544,738.0268091,767.538660895999,799.194483668,776.72900494,796.90211482,871.013581955999,859.380575087999,812.401880248,796.392125676,776.809103644,738.1942351,695.522183412,655.176192692,687.659008008,1002.100401456,1011.60889102,956.558939812,924.3403596,922.391352512001,950.806986192,960.323361508,928.657077823999,921.433424995999,964.933145987999,916.088074048,879.29199946,883.021199339999,822.115541324001,797.730213224,755.957443472,713.384698544,704.97606536,715.82110712
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Heifers for breeding",kilotonne,639.429208516,571.406846136,609.74930884,683.560646551999,666.46193614,630.808652796,675.556333871999,744.252884284,686.257088495999,665.836822084,622.179703992,656.488740404,734.656939576,723.407355244,716.563201340001,897.612678059999,897.121371636001,901.300072568,882.650618724,907.837242396,944.503705796001,944.726843788,918.662962196,870.444836912001,865.350730132,868.090411160001,868.952186759999,832.400696427999,822.323660788001,885.45838402,880.451359564,872.537711948,878.537287431999,879.197341372
"Total GHGs in CO2 Eq.",3A1b,Enteric,"Other cattle - Steers",kilotonne,3371.57523388,3090.10063264,3058.67144156,3042.17969748001,3037.26597159999,2925.01954472,2820.13290663999,2884.25693164,2908.17150708,2806.66138088,2917.2658312,2623.60893564,2637.17358604,2738.29588088,2738.35351832,2901.74191244,2977.51786248,2927.82301784,2850.54421876,2898.73179260001,2834.59577044,2771.28414472,2796.33975796,2710.26348095999,2848.84234572,2979.24903584,2976.24947928,2956.10764624001,2871.47562716,2848.08186824,2767.82873612,2806.993448,2798.80403768,2784.02025524
"Total GHGs in CO2 Eq.",3A2,Enteric,"Sheep - Ewe",kilotonne,3919.26007006735,3927.26988089218,4047.62620240647,4108.78000408575,3982.66143640624,3984.2314694526,3928.78366422833,4018.34788959675,4125.77266708506,4125.33287560338,3964.16666781905,3506.23130479175,3465.69863601834,3422.19774250761,3430.8125919164,3306.09687030951,3177.22474058545,3146.52681866051,2980.04995466084,2866.49139765144,2828.4336969317,2915.152041601,2995.6248920177,2999.90638946627,3158.04759831332,3138.14658302256,3135.39110307052,3234.92468452973,3127.87005035167,3188.33033151469,3064.82677117639,3111.11023813854,3137.08612126765,3018.32704193077
"Total GHGs in CO2 Eq.",3A2,Enteric,"Sheep - Lamb",kilotonne,1836.06252311549,1833.3302439061,1903.34366541091,1864.26512044394,1764.32072409522,1750.61057475693,1696.19524655125,1770.3430733129,1842.87601730421,1823.50451033593,1759.47065105578,1552.61756868263,1508.33140072837,1519.01613935208,1539.36218283578,1558.3215443123,1483.25980079509,1524.016332377,1436.35816715616,1418.38706958377,1355.739689628,1417.29074350274,1433.15569794246,1418.70005035552,1507.06536626228,1486.37322198113,1472.47418220079,1538.27141560654,1463.47111865517,1525.27855200275,1507.77299806932,1522.53103536958,1523.87097368692,1419.90191955655
"Total GHGs in CO2 Eq.",3A2,Enteric,"Sheep - Ram",kilotonne,115.119666026556,115.680913994023,117.265343739041,117.569602586062,114.559863078577,115.407816608364,113.353943018881,116.111995146956,123.538537742412,133.51939928229,112.022242830041,101.013345578464,96.9182480810758,96.1851015932947,96.7961527557233,97.5444877150529,98.1124704517408,93.0868910817551,89.2425328810982,85.7561315337425,82.3690112483813,86.8812920841118,90.1203847520263,97.4863049140401,95.6980902441278,93.7599424399179,93.3909258691207,95.4388895031592,93.17817337766,95.8130537670807,91.6733200159009,93.0963005890222,90.632191297797,89.5164677633039
"Total GHGs in CO2 Eq.",3A3,Enteric,"Pig - Boar",kilotonne,1.84123770348,1.89680399482,1.91704782864,1.98958211424,1.93489772644,1.82414350566,1.81137649378,1.8500577116,1.75034993644,1.51393225662,1.24441774688,1.19099430828,1.04097012712,0.889811949320003,0.889770143360001,0.82924790844,0.833279961080001,0.771498025760001,0.726264009799999,0.77961675456,0.7059780084,0.691488043400003,0.67502399412,0.62642996976,0.59850006972,0.62563195856,0.62390961948,0.567713565440002,0.53230797816,0.507570014840001,0.4800830811,0.500597999720001,0.4284839958,0.41638801736
"Total GHGs in CO2 Eq.",3A3,Enteric,"Pig - Fattening Pig 20 to 80 kg",kilotonne,163.78861796108,166.29874805768,167.6850838516,169.276547965,167.81091588016,161.9005080406,155.96989797284,168.68985005796,172.89106798796,152.043653993,136.87489210304,120.90817200756,113.123471944,96.8020620279999,100.659048112,94.7315881119999,97.6373579719999,95.9805001120001,94.965149832,93.481176516,88.307897916,87.0260075720002,88.128684,94.6892526608,95.4961320460003,93.7296109764,95.1133929228,96.0815294684002,95.0006664039997,97.6867400908003,95.1502967707602,101.7342220104,100.370455262,89.5878739783997
"Total GHGs in CO2 Eq.",3A3,Enteric,"Pig - Fattening Pig < 20 kg",kilotonne,85.9372499980401,87.7839900181999,85.7315760411599,88.4511180585199,90.8993819773202,85.40040599664,85.2785639801201,90.18676799328,91.1219819725599,82.8756180126001,71.0290559619203,63.55557599832,63.043931916,58.643508,60.7049939608001,55.3113959187999,55.0585560559999,52.6142819440002,51.4653300839999,52.8353111439999,49.315308084,49.1953308560002,49.2822120560001,57.3305055456,53.9985252548,53.10625248222,56.3860142776001,59.2897697532001,63.0260468656,61.5580080808001,64.348961418,66.2052465536,64.8040990603999,58.4269884211998
"Total GHGs in CO2 Eq.",3A3,Enteric,"Pig - Fattening Pig > 80 kg",kilotonne,29.02242011844,29.9059740700001,31.17492013188,31.5278459213201,33.3185158941601,35.56110607504,39.52225192412,39.8963040291199,39.43379999748,36.6692338691,34.21895390872,32.2859460683201,31.2083520784,31.391093916,30.079853972,30.8973001212401,31.1116259916,31.8891300952001,30.7653361203999,29.8223478319201,28.2838500644,28.30013767,28.8096899328,30.9679000316001,31.7276983912,30.8989386048,31.4666621472,31.8326539076,31.3312947528,32.650269918,32.2393200925601,34.5115778196,33.8416825846399,30.7090817767999
"Total GHGs in CO2 Eq.",3A3,Enteric,"Pig - Gilt",kilotonne,8.24371793419996,8.31994782373998,8.48387403541998,9.27578399048001,8.48589014798,8.15950786658002,8.92218602982,9.70943393938001,8.59160382542003,7.48335012516,6.33918587539999,5.43215393713998,5.98071596919999,5.6118720756,5.4656699748,5.5195560504,5.7001139748,5.0610840532,4.69421402995999,4.87226449191999,5.92838396359999,6.0984420196,6.31936205320001,6.36417601399998,5.7807959748,5.9040240028,5.6525694624,5.742449412,5.8415279916,5.9148180168,6.10127797146,6.1280100084,4.92958170208,5.368019972
"Total GHGs in CO2 Eq.",3A3,Enteric,"Pig - Sow",kilotonne,28.18863619292,28.96420809632,28.68566387568,29.3070960728001,29.0120879426,27.48711015932,27.27404368584,28.6941059244,28.36209604424,25.33780223268,22.54496979028,22.13286617192,20.300322126,18.5842861428,18.85854603052,16.9127278838,16.8417900056,16.727214126,15.35121017164,16.6299293330799,15.1312559552,15.1950959608,14.9829960588,14.938517944,14.645022098,14.7787080392,15.1123550844,15.1763209416,14.7753059888,14.9722440056,14.56055023206,14.4800040084,12.51503373428,12.1852499384
"Total GHGs in CO2 Eq.",3A4c,Enteric,Deer,kilotonne,26.4963233584,26.4963233696,29.4487377016,29.4487377296,20.6640000224,20.6639999664,19.2460800224,20.3347199216,17.1124491776,20.1599999944,20.1599999216,18.5640000112,20.5100000224,17.6108799832,18.1103999496,18.5919999552,20.009892,17.3678402688,17.575907888,18.7420797928,17.3353601064,18.266080056,17.4451199496,17.8096799272,17.897600224,17.1847199888,17.3493596528,17.4551995184,18.89944,21.078959972,21.2996003416,25.9694399944,24.4815175416,22.461040028
"Total GHGs in CO2 Eq.",3A4d,Enteric,Goats,kilotonne,24.57000915768,28.066168872,27.64509594588,25.81298850564,23.89842005544,18.95377385664,21.31124500008,20.81723846328,20.58109006464,20.09689081092,18.71172687888,18.84556698696,23.53176053676,22.2901538202,23.07034833264,23.82435275976,24.6630888,24.0604569954,24.23131219908,25.21539913788,23.42113156656,23.74974003276,24.64610382108,24.60603563712,25.22041169508,25.37640008316,26.11148191596,26.46730480716,27.31705196976,28.08187217388,28.31900748768,27.93747602268,27.88254201096,27.95814005796
"Total GHGs in CO2 Eq.",3A4e,Enteric,"Agricultural Horses",kilotonne,101.90676445992,105.64193744496,108.83527633944,125.6265350172,131.11761740112,137.74169215296,143.88595006968,141.69687566328,140.71125299616,128.26749888792,144.57996049896,145.48715648208,154.83533147712,151.33404136032,166.36181286816,174.25346229648,195.4864886436,193.409004726,186.59339511624,189.89814680928,157.06404258048,157.87649222856,158.90514715656,147.97793244024,152.90150588496,142.46802708264,135.10672552944,130.26328600824,125.99999615448,126.68896756152,119.09822272992,116.67096007056,110.78323133976,107.86658612688
"Total GHGs in CO2 Eq.",3A4e,Enteric,"Domestic Horses",kilotonne,153.955524114,161.708075550001,170.002426643281,164.69885879496,170.69547334392,175.55909742504,221.631630953039,276.03750503448,329.23992219048,342.5788271808,327.161508362641,327.149453418481,318.69640708416,323.09283982752,308.960217044641,301.96372971744,279.47751081264,280.30179516192,285.86418441336,281.30625349344,312.887138034239,307.888890261121,302.67442666944,309.41585005464,300.30647438232,306.5541597972,306.5541597972,306.5541597972,306.554159797199,306.554159550241,306.55415963088,306.554159630879,306.554160628799,306.5541606288
"Total GHGs in CO2 Eq.",3A4e,Enteric,"Professional Horses",kilotonne,31.3300788393599,31.3300788393599,31.33007883936,31.33007883936,31.33007883936,31.33007883936,31.33007883936,31.33007883936,31.33007883936,33.4187505036,35.50742245512,37.59609386232,39.68476634808,41.77343806776,43.86211006464,45.95078157264,45.95078157264,45.95078157264,45.95078157264,45.95078157264,45.95078157264,45.54150331248,45.1322248104,44.72294748768,44.31366886464,43.90439056416,43.90439056416,43.90439056416,43.90439056416,43.90439067,43.90439078088,43.90439078088,43.90439076576,43.90439076576
"Total GHGs in CO2 Eq.",3B1a,Excreta,"Dairy - Dairy Cows",kilotonne,69.1123431767999,66.5164851904001,65.153484256,64.6202652172001,65.3979034995999,62.5059308384001,62.7948725711999,60.4139214840001,59.0395232055999,59.6363481364,56.1602567512,54.2409623588,52.7533162212001,50.5785132468,48.3234300359999,45.1475594808001,42.2891010332,39.242608622,35.89678592276,33.00781363936,31.6665057430399,29.8734819955601,27.90063559584,27.38739019072,29.2516563023999,29.36650177496,28.37779638288,28.7733450494,28.42106418228,28.8618412006401,28.89511984212,29.3040404314,29.0201066293599,28.55557750556
"Total GHGs in CO2 Eq.",3B1a,"Managed Manure","Dairy - Dairy Cows",kilotonne,1720.115873308,1683.448679528,1679.336208788,1698.803867488,1755.48984917601,1713.782082544,1760.634991248,1730.099036092,1731.824204656,1793.037586284,1730.23920426,1742.924733872,1772.753309824,1780.994731376,1786.58486837599,1739.691745064,1764.635997684,1795.18350676,1786.590177204,1775.049912748,1828.764932232,1842.42053816801,1827.33953718399,1842.58817036,1954.13352464399,1970.451424956,1910.189808492,1929.971267308,1914.767755264,1941.64782308,1941.88782718,1950.746412496,1929.02053889999,1921.49413388799
